DATE,STATION_NAME,NB_VALID,DEPARTEMENT
2019-11-01,LES GOBELINS,4353,75
2019-11-01,LES HALLES,29712,75
2019-11-01,LES MUREAUX,274,95
2019-11-01,LES NOUES,327,91
2019-11-01,LES SABLONS (JARDIN D'ACCLIMATATION),4617,92
2019-11-01,LES SAULES,5,91
2019-11-01,LES VALLEES,2227,92
2019-11-01,LES YVRIS-NOISY-LE-GRAND,242,93
2019-11-01,LES-ESSARTS-LE-ROI,210,78
2019-11-01,LIBERTE,3030,94
2019-11-01,LIEGE,1412,75
2019-11-01,LIEUSAINT-MOISSY,2880,77
2019-11-01,LIMAY,226,95
2019-11-01,LIVRY-SUR-SEINE,48,77
2019-11-01,LIZY-SUR-OURCQ,140,77
2019-11-01,LONGJUMEAU,140,91
2019-11-01,LONGUEVILLE,212,77
2019-11-01,LOUIS BLANC,3055,75
2019-11-01,LOUISE MICHEL,4109,92
2019-11-01,LOURMEL,2899,75
2019-11-01,LOUVECIENNES,207,92
2019-11-01,LOUVRE-RIVOLI,3020,75
2019-11-01,LUZARCHES,139,95
2019-11-01,M. MONTROUGE,7947,92
2019-11-01,MABILLON,2449,75
2019-11-01,MADELEINE,10754,75
2019-11-01,MAGENTA,3177,75
2019-11-01,MAIRIE D'ISSY,5801,92
2019-11-01,MAIRIE D'IVRY,5613,94
2019-11-01,MAIRIE DE CLICHY,8414,92
2019-11-01,MAIRIE DE MONTREUIL,11647,93
2019-11-01,MAIRIE DE SAINT-OUEN,6328,93
2019-11-01,MAIRIE DES LILAS,6584,93
2019-11-01,MAISON BLANCHE,3043,75
2019-11-01,MAISONS-ALFORT-ALFORTVILLE,7788,94
2019-11-01,MAISONS-ALFORT-LES JUILLIOTTES,3254,94
2019-11-01,MAISONS-ALFORT-STADE,2208,94
2019-11-01,MAISONS-LAFFITTE,223,78
2019-11-01,MAISSE,45,91
2019-11-01,MALAKOFF-PLATEAU DE VANVES,4025,92
2019-11-01,MALAKOFF-RUE ETIENNE DOLET,2400,92
2019-11-01,MALESHERBES,1816,75
2019-11-01,MANTES-LA-JOLIE,1014,95
2019-11-01,MANTES-STATION,390,95
2019-11-01,MARAICHERS,3951,75
2019-11-01,MARCADET-POISSONNIERS,10403,75
2019-11-01,MARCEL SEMBAT,10,92
2019-11-01,MAREIL-SUR-MAULDRE,10,78
2019-11-01,MARLES-EN-BRIE,118,77
2019-11-01,MAROLLES-EN-HUREPOIX,197,91
2019-11-01,MARX DORMOY,5443,75
2019-11-01,MASSY-PALAISEAU,1756,91
2019-11-01,MASSY-VERRIERES,36,91
2019-11-01,MAUBERT-MUTUALITE,2656,75
2019-11-01,MAULE,14,78
2019-11-01,MAURECOURT,231,95
2019-11-01,MEAUX,1022,77
2019-11-01,MELUN,7148,77
2019-11-01,MENILMONTANT,7419,75
2019-11-01,MENNECY,125,91
2019-11-01,MERIEL,135,95
2019-11-01,MERY-VAL D'OISE,100,95
2019-11-01,MEUDON,787,92
2019-11-01,MEUDON-VAL-FLEURY,5,92
2019-11-01,MEULAN-HARDRICOURT,253,78
2019-11-01,MICHEL BIZOT,2838,75
2019-11-01,MICHEL-ANGE-AUTEUIL,2283,75
2019-11-01,MICHEL-ANGE-MOLITOR,2102,75
2019-11-01,MIRABEAU,1923,75
2019-11-01,MIROMESNIL,2846,75
2019-11-01,MITRY-CLAYE,1167,77
2019-11-01,MONCEAU,900,75
2019-11-01,MONTEREAU,932,77
2019-11-01,MONTFORT-L'AMAURY-MERE,183,78
2019-11-01,MONTGALLET,2065,75
2019-11-01,MONTGERON-CROSNE,833,91
2019-11-01,MONTIGNY-BEAUCHAMP,1856,95
2019-11-01,MONTIGNY-SUR-LOING,111,77
2019-11-01,MONTPARNASSE,53942,75
2019-11-01,MONTREUIL,807,93
2019-11-01,MONTSOULT-MAFFLIERS,434,95
2019-11-01,MORET-VENEUX-LES-SABLONS,289,77
2019-11-01,MORMANT,190,77
2019-11-01,MORTCERF,36,77
2019-11-01,MOULIN-GALANT,135,91
2019-11-01,MOUROUX,51,77
2019-11-01,MOUTON-DUVERNET,2179,75
2019-11-01,MUSEE D'ORSAY,1144,75
2019-11-01,NANGIS,351,77
2019-11-01,NANTERRE-UNIVERSITE,134,92
2019-11-01,NANTEUIL-SAACY,210,77
2019-11-01,NATION,11098,75
2019-11-01,NATIONALE,3654,75
2019-11-01,NEMOURS-SAINT-PIERRE,465,77
2019-11-01,NEUVILLE UNIVERSITE,285,95
2019-11-01,NEZEL-AULNAY,15,78
2019-11-01,NOGENT-LE-PERREUX,2248,94
2019-11-01,NOINTEL-MOURS,81,95
2019-11-01,NOISY-LE-SEC,8836,93
2019-11-01,NOTRE-DAME-DE-LORETTE,3304,75
2019-11-01,NOTRE-DAME-DES-CHAMPS,1537,75
2019-11-01,OBERKAMPF,6497,75
2019-11-01,ODEON,7799,75
2019-11-01,OLYMPIADES,9246,75
2019-11-01,OPERA,13742,75
2019-11-01,ORANGIS-BOIS DE L'EPINE,968,91
2019-11-01,ORGERUS-BEHOUST,92,78
2019-11-01,ORLY VILLE,48,94
2019-11-01,OSNY,20,95
2019-11-01,OURCQ,5277,75
2019-11-01,OZOIR-LA-FERRIERE,798,77
2019-11-01,PALAIS ROYAL-MUSEE DU LOUVRE,11154,75
2019-11-01,PANTIN,4703,93
2019-11-01,PARC DES EXPOSITIONS,10,93
2019-11-01,PARMENTIER,4328,75
2019-11-01,PASSY,4040,75
2019-11-01,PASTEUR,4664,75
2019-11-01,PELLEPORT,477,75
2019-11-01,PERE LACHAISE,7477,75
2019-11-01,PEREIRE-LEVALLOIS,4065,75
2019-11-01,PERNETY,4217,75
2019-11-01,PERSAN-BEAUMONT,1628,95
2019-11-01,PETIT-JOUY-LES-LOGES,52,78
2019-11-01,PETIT-VAUX,98,91
2019-11-01,PHILIPPE AUGUSTE,2588,75
2019-11-01,PICPUS,1709,75
2019-11-01,PIERRE CURIE,2421,94
2019-11-01,PIERREFITTE T11,411,93
2019-11-01,PIERREFITTE-STAINS,4233,93
2019-11-01,PIERRELAYE,357,95
2019-11-01,PIGALLE,8816,75
2019-11-01,PLACE D'ITALIE,15919,75
2019-11-01,PLACE DE CLICHY,12242,75
2019-11-01,PLACE DES FETES,4029,75
2019-11-01,PLACE MONGE (JARDIN DES PLANTES),4741,75
2019-11-01,PLAISANCE,6824,75
2019-11-01,PLAISIR-GRIGNON,1665,78
2019-11-01,PLAISIR-LES-CLAYES,669,78
2019-11-01,POISSONNIERE,3607,75
2019-11-01,POISSY,2761,78
2019-11-01,PONT DE LEVALLOIS-BECON,3792,92
2019-11-01,PONT DE NEUILLY (AVENUE DE MADRID),225,92
2019-11-01,PONT DE RUNGIS,10,94
2019-11-01,PONT DE SEVRES,41,92
2019-11-01,PONT-CARDINET,897,75
2019-11-01,PONT-MARIE (CITE DES ARTS),2329,75
2019-11-01,PONT-NEUF (LA MONNAIE),1892,75
2019-11-01,PONT-PETIT,26,95
2019-11-01,PONTHIERRY-PRINGY,155,77
2019-11-01,PONTOISE,3666,95
2019-11-01,PORCHEFONTAINE,45,78
2019-11-01,PORTE D'AUTEUIL,594,75
2019-11-01,PORTE D'ITALIE,3651,75
2019-11-01,PORTE D'IVRY,2871,75
2019-11-01,PORTE D'ORLEANS,8963,75
2019-11-01,PORTE DAUPHINE,2370,75
2019-11-01,PORTE DE BAGNOLET,6175,75
2019-11-01,PORTE DE CHAMPERRET,5046,75
2019-11-01,PORTE DE CHARENTON,3255,75
2019-11-01,PORTE DE CHOISY,4851,75
2019-11-01,PORTE DE CLICHY,5490,75
2019-11-01,PORTE DE CLIGNANCOURT,12783,75
2019-11-01,PORTE DE LA CHAPELLE,4064,75
2019-11-01,PORTE DE LA VILLETTE,7847,75
2019-11-01,PORTE DE MONTREUIL,6431,75
2019-11-01,PORTE DE PANTIN,8971,75
2019-11-01,PORTE DE SAINT-CLOUD,12059,75
2019-11-01,PORTE DE SAINT-OUEN,5313,93
2019-11-01,PORTE DE VANVES,6466,75
2019-11-01,PORTE DE VERSAILLES,17694,75
2019-11-01,PORTE DE VINCENNES,9863,75
2019-11-01,PORTE DES LILAS,4596,75
2019-11-01,PORTE DOREE,3920,75
2019-11-01,PORTE MAILLOT,10230,75
2019-11-01,PORTE-DE-CLICHY,1246,95
2019-11-01,PRE SAINT-GERVAIS,572,75
2019-11-01,PRESLES-COURCELLES,94,95
2019-11-01,PROVINS,354,77
2019-11-01,PUTEAUX,900,92
2019-11-01,PYRAMIDES,7086,75
2019-11-01,PYRENEES,4113,75
2019-11-01,QUAI DE LA GARE,3534,75
2019-11-01,QUAI DE LA RAPEE,1235,75
2019-11-01,QUATRE SEPTEMBRE,1803,75
2019-11-01,RAMBOUILLET,1781,78
2019-11-01,RAMBUTEAU,6905,75
2019-11-01,RANELAGH,2331,75
2019-11-01,RASPAIL,2236,75
2019-11-01,REAUMUR-SEBASTOPOL,6981,75
2019-11-01,RENNES,974,75
2019-11-01,REPUBLIQUE,22738,75
2019-11-01,REUILLY-DIDEROT,8379,75
2019-11-01,RICHARD LENOIR,2734,75
2019-11-01,RICHELIEU-DROUOT,4919,75
2019-11-01,RIQUET,3604,75
2019-11-01,RIS-ORANGIS,409,91
2019-11-01,ROBESPIERRE,6324,93
2019-11-01,ROISSY-EN-BRIE,1005,77
2019-11-01,ROME,3125,75
2019-11-01,ROSA PARKS,5072,75
2019-11-01,ROSNY-BOIS-PERRIER,2077,93
2019-11-01,ROSNY-SOUS-BOIS,3249,93
2019-11-01,ROSNY-SUR-SEINE,58,78
2019-11-01,RUE DE LA POMPE (AVENUE GEORGES MANDEL),2901,75
2019-11-01,RUE DES BOULETS,3465,75
2019-11-01,RUE DU BAC,2289,75
2019-11-01,SAINT-AMBROISE,3943,75
2019-11-01,SAINT-AUGUSTIN,1566,75
2019-11-01,SAINT-CHERON,111,91
2019-11-01,SAINT-CLOUD,1700,92
2019-11-01,SAINT-CYR,1641,78
2019-11-01,SAINT-DENIS,16414,93
2019-11-01,SAINT-DENIS-PORTE DE PARIS,5489,93
2019-11-01,SAINT-DENIS-UNIVERSITE,6986,93
2019-11-01,SAINT-FARGEAU,1035,75
2019-11-01,SAINT-FRANCOIS-XAVIER,1265,75
2019-11-01,SAINT-GEORGES,1224,75
2019-11-01,SAINT-GERMAIN-DES-PRES,4265,75
2019-11-01,SAINT-GRATIEN,1474,95
2019-11-01,SAINT-JACQUES,2216,75
2019-11-01,SAINT-LAZARE,105307,75
2019-11-01,SAINT-LEU-LA-FORET,652,95
2019-11-01,SAINT-MAMMES,114,77
2019-11-01,SAINT-MANDE-TOURELLE,6780,94
2019-11-01,SAINT-MARCEL,2397,75
2019-11-01,SAINT-MARTIN-D'ETAMPES,161,91
2019-11-01,SAINT-MAUR,3918,94
2019-11-01,SAINT-MICHEL,7704,75
2019-11-01,SAINT-MICHEL NOTRE DAME,4123,75
2019-11-01,SAINT-MICHEL-SUR-ORGE,1475,91
2019-11-01,SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY,114,78
2019-11-01,SAINT-OUEN,867,95
2019-11-01,SAINT-OUEN-L'AUMONE,1088,95
2019-11-01,SAINT-OUEN-L'AUMONE-LIESSE,57,95
2019-11-01,SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE,210,95
2019-11-01,SAINT-PAUL (LE MARAIS),8391,75
2019-11-01,SAINT-PHILIPPE-DU-ROULE,2293,75
2019-11-01,SAINT-PLACIDE,3433,75
2019-11-01,SAINT-QUENTIN-EN-YVELINES,2276,78
2019-11-01,SAINT-SEBASTIEN FROISSART,2171,75
2019-11-01,SAINT-SULPICE,2818,75
2019-11-01,SAINTE-COLOMBE-SEPTVEILLES,42,77
2019-11-01,SAINTE-GENEVIEVE-DES-BOIS,1577,91
2019-11-01,SANNOIS,1482,95
2019-11-01,SANTEUIL-LE-PERCHAY,5,95
2019-11-01,SARCELLES-SAINT-BRICE,1162,95
2019-11-01,SARTROUVILLE,16720,78
2019-11-01,SAVIGNY-LE-TEMPLE-NANDY,2164,77
2019-11-01,SAVIGNY-SUR-ORGE,2937,91
2019-11-01,SEGUR,1585,75
2019-11-01,SENTIER,4029,75
2019-11-01,SERMAISE,42,91
2019-11-01,SEUGY,28,95
2019-11-01,SEVRAN-BEAUDOTTES,25,93
2019-11-01,SEVRAN-LIVRY,2515,93
2019-11-01,SEVRES RIVE GAUCHE,517,92
2019-11-01,SEVRES-BABYLONE,6289,75
2019-11-01,SEVRES-LECOURBE,2141,75
2019-11-01,SEVRES-VILLE-D'AVRAY,600,92
2019-11-01,SIMPLON,4574,75
2019-11-01,SOLFERINO,1889,75
2019-11-01,SOUPPES,243,77
2019-11-01,STADE DE FRANCE-SAINT-DENIS,468,93
2019-11-01,STAINS CERISAIE,837,93
2019-11-01,STALINGRAD,11381,75
2019-11-01,STRASBOURG-SAINT-DENIS,16468,75
2019-11-01,SULLY-MORLAND,1683,75
2019-11-01,SURESNES-MONT VALERIEN,736,92
2019-11-01,SURVILLIERS-FOSSES,418,95
2019-11-01,TACOIGNIERES-RICHEBOURG,68,78
2019-11-01,TAVERNY,535,95
2019-11-01,TELEGRAPHE,3179,75
2019-11-01,TEMPLE,1486,75
2019-11-01,TERNES,3744,75
2019-11-01,THIEUX-NANTOUILLET,15,77
2019-11-01,THOMERY,30,77
2019-11-01,THUN-LE-PARADIS,170,95
2019-11-01,TOLBIAC,4473,75
2019-11-01,TOURNAN,528,77
2019-11-01,TRAPPES,2033,78
2019-11-01,TRIEL-SUR-SEINE,391,78
2019-11-01,TRILPORT,212,77
2019-11-01,TRINITE-D'ESTIENNE D'ORVES,1950,75
2019-11-01,TROCADERO,9888,75
2019-11-01,TUILERIES,2339,75
2019-11-01,VAIRES-TORCY,1165,77
2019-11-01,VAL-D'ARGENTEUIL,3589,95
2019-11-01,VALMONDOIS,157,95
2019-11-01,VANEAU,1118,75
2019-11-01,VANVES-MALAKOFF,734,92
2019-11-01,VARENNE,885,75
2019-11-01,VAUCELLES,193,95
2019-11-01,VAUCRESSON,315,92
2019-11-01,VAUGIRARD (ADOLPHE CHERIOU),3992,75
2019-11-01,VAUX-SUR-SEINE,144,95
2019-11-01,VAVIN,2606,75
2019-11-01,VERNEUIL-L'ETANG,203,77
2019-11-01,VERNOU-SUR-SEINE,19,77
2019-11-01,VERNOUILLET-VERNEUIL,32,95
2019-11-01,VERSAILLES RIVE DROITE,1853,78
2019-11-01,VERSAILLES-CHANTIERS,7767,78
2019-11-01,VERT-GALANT,3378,77
2019-11-01,VIARMES,59,95
2019-11-01,VICTOR HUGO,3788,75
2019-11-01,VIGNEUX-SUR-SEINE,3103,91
2019-11-01,VILLABE,77,91
2019-11-01,VILLAINES,11,95
2019-11-01,VILLEJUIF-LEO LAGRANGE,3575,94
2019-11-01,VILLEJUIF-LOUIS ARAGON,10485,94
2019-11-01,VILLEJUIF-PAUL VAILLANT-COUTURIER,3692,94
2019-11-01,VILLENEUVE-LE-ROI,874,94
2019-11-01,VILLENEUVE-SAINT-GEORGES,7926,94
2019-11-01,VILLENEUVE-TRIAGE,229,94
2019-11-01,VILLENNES-SUR-SEINE,25,78
2019-11-01,VILLEPARISIS-MITRY-LE-NEUF,1756,77
2019-11-01,VILLEPINTE,79,93
2019-11-01,VILLEPREUX-LES-CLAYES,764,78
2019-11-01,VILLETANEUSE U,793,93
2019-11-01,VILLIERS,6314,75
2019-11-01,VILLIERS-LE-BEL-GONESSE-ARNOUVILLE,2563,95
2019-11-01,VILLIERS-MONTBARBIN,5,77
2019-11-01,VILLIERS-NEAUPHLE PONTCHARTRAIN,158,78
2019-11-01,VILLIERS-SUR-MARNE-PLESSIS-TREVISE,4552,94
2019-11-01,VIROFLAY RIVE DROITE,574,78
2019-11-01,VIROFLAY RIVE GAUCHE,1357,78
2019-11-01,VIRY-CHATILLON,385,91
2019-11-01,VITRY-SUR-SEINE,30,94
2019-11-01,VOLONTAIRES,3043,75
2019-11-01,VOLTAIRE (LEON BLUM),6865,75
2019-11-01,VOSVES,5,91
2019-11-01,VULAINES-SUR-SEINE-SAMOREAU,31,77
2019-11-01,WAGRAM,2235,75
2019-11-01,YERRES,1700,91
2019-11-02,ABBESSES,2429,75
2019-11-02,ABLON,695,91
2019-11-02,ACHERES-GRAND-CORMIER,5,78
2019-11-02,ACHERES-VILLE,719,78
2019-11-02,AEROPORT CHARLES DE GAULLE 1,14,93
2019-11-02,AEROPORT CHARLES DE GAULLE 2-TGV,46,93
2019-11-02,ALESIA,7892,75
2019-11-02,ALEXANDRE DUMAS,6145,75
2019-11-02,ALMA-MARCEAU,5094,75
2019-11-02,ANATOLE FRANCE,3348,92
2019-11-02,ANDRESY,213,78
2019-11-02,ANGERVILLE,41,91
2019-11-02,ANVERS,8454,75
2019-11-02,ARGENTEUIL,8121,95
2019-11-02,ARGENTINE,2966,75
2019-11-02,ARPAJON,617,91
2019-11-02,ARTS ET METIERS,6954,75
2019-11-02,ASNIERES,3814,92
2019-11-02,ASSEMBLEE NATIONALE,719,75
2019-11-02,ATHIS-MONS,743,91
2019-11-02,AUBERGENVILLE-ELISABETHVILLE,99,95
2019-11-02,AUBERVILLIERS-PANTIN (QUATRE CHEMINS),15789,93
2019-11-02,AULNAY-SOUS-BOIS,15968,93
2019-11-02,AUSTERLITZ,16053,75
2019-11-02,AUVERS-SUR-OISE,55,95
2019-11-02,AVENUE DU PRESIDENT KENNEDY,488,75
2019-11-02,AVENUE EMILE ZOLA,2205,75
2019-11-02,AVENUE FOCH,540,75
2019-11-02,AVENUE HENRI MARTIN,421,75
2019-11-02,AVRON,3788,75
2019-11-02,BAGNEUX-SUR-LOING,50,77
2019-11-02,BALARD,5797,75
2019-11-02,BALLANCOURT,189,91
2019-11-02,BARBES-ROCHECHOUART,14239,75
2019-11-02,BASILIQUE DE SAINT-DENIS,7698,93
2019-11-02,BASTILLE,21283,75
2019-11-02,BECON-LES-BRUYERES,2281,92
2019-11-02,BEL-AIR,2730,75
2019-11-02,BELLEVILLE,22012,75
2019-11-02,BELLEVUE,673,92
2019-11-02,BELLOY-SAINT-MARTIN,58,95
2019-11-02,BERAULT,3854,93
2019-11-02,BERCY,12289,75
2019-11-02,BESSANCOURT,281,95
2019-11-02,BEYNES,18,78
2019-11-02,BIBLIOTHEQUE FRANCOIS MITTERRAND,22015,75
2019-11-02,BIEVRES,175,91
2019-11-02,BIR-HAKEIM (GRENELLE),6171,75
2019-11-02,BLANC-MESNIL,2932,93
2019-11-02,BLANCHE,5950,75
2019-11-02,BOBIGNY-PABLO PICASSO,14331,93
2019-11-02,BOBIGNY-PANTIN (RAYMOND QUENEAU),5439,93
2019-11-02,BOIGNEVILLE,15,91
2019-11-02,BOIS-COLOMBES,3233,92
2019-11-02,BOIS-LE-ROI,404,77
2019-11-02,BOISSIERE,1809,75
2019-11-02,BOISSISE-LE-ROI,35,77
2019-11-02,BOISSY-L'AILLERIE,5,95
2019-11-02,BOLIVAR,789,75
2019-11-02,BONDY,2407,93
2019-11-02,BONNE NOUVELLE,6002,75
2019-11-02,BONNIERES,135,78
2019-11-02,BOTZARIS,1436,75
2019-11-02,BOUCICAUT,5007,75
2019-11-02,BOUFFEMONT-MOISSELLES,334,95
2019-11-02,BOUGIVAL,220,78
2019-11-02,BOULAINVILLIERS,869,75
2019-11-02,BOULEVARD VICTOR,5,75
2019-11-02,BOULOGNE-JEAN JAURES,5564,92
2019-11-02,BOULOGNE-PONT DE SAINT CLOUD,4171,92
2019-11-02,BOURAY,312,91
2019-11-02,BOURGET T11,1558,93
2019-11-02,BOURRON-MARLOTTE-GREZ,74,77
2019-11-02,BOURSE,2562,75
2019-11-02,BOUSSY-SAINT-ANTOINE,2013,94
2019-11-02,BOUTIGNY-SUR-ESSONNE,66,91
2019-11-02,BREGUET-SABIN,3215,75
2019-11-02,BRETIGNY,3601,91
2019-11-02,BREUILLET-BRUYERES-LE-CHATEL,130,91
2019-11-02,BREUILLET-VILLAGE,207,91
2019-11-02,BREVAL,44,78
2019-11-02,BROCHANT,5182,75
2019-11-02,BRUNOY,997,77
2019-11-02,BRUYERES-SUR-OISE,67,95
2019-11-02,BUNO-GIRONVILLE,31,91
2019-11-02,BUTTES-CHAUMONT,620,75
2019-11-02,BUZENVAL,3476,75
2019-11-02,CADET,4226,75
2019-11-02,CAMBRONNE,3360,75
2019-11-02,CAMPO-FORMIO,2085,75
2019-11-02,CARDINAL-LEMOINE,2591,75
2019-11-02,CARREFOUR PLEYEL,2823,93
2019-11-02,CENSIER-DAUBENTON,4383,75
2019-11-02,CERGY LE HAUT,15,95
2019-11-02,CERGY-PREFECTURE,32,95
2019-11-02,CERGY-SAINT-CHRISTOPHE,5,95
2019-11-02,CERNAY,889,95
2019-11-02,CESSON,281,77
2019-11-02,CHAMARANDE,62,91
2019-11-02,CHAMP DE COURSES D'ENGHIEN,1293,95
2019-11-02,CHAMP DE MARS-TOUR EIFFEL,1463,75
2019-11-02,CHAMPAGNE-SUR-OISE,86,95
2019-11-02,CHAMPAGNE-SUR-SEINE,137,77
2019-11-02,CHAMPBENOIST-POIGNY,118,77
2019-11-02,CHAMPS-ELYSEES-CLEMENCEAU,5362,75
2019-11-02,CHANGIS-SAINT-JEAN,145,77
2019-11-02,CHANTELOUP-LES-VIGNES,429,78
2019-11-02,CHAPONVAL,27,95
2019-11-02,CHARDON-LAGACHE,945,75
2019-11-02,CHARENTON-ECOLES,4693,94
2019-11-02,CHARLES DE GAULLE ETOILE,752,75
2019-11-02,CHARLES MICHELS,8327,75
2019-11-02,CHARONNE,6145,75
2019-11-02,CHARS,10,95
2019-11-02,CHARTRETTES,23,77
2019-11-02,CHATEAU D'EAU,9084,75
2019-11-02,CHATEAU DE VINCENNES,9274,94
2019-11-02,CHATEAU ROUGE,16682,75
2019-11-02,CHATEAU-LANDON,1458,75
2019-11-02,CHATELET,21128,75
2019-11-02,CHATELET-LES HALLES,29638,75
2019-11-02,CHATILLON-MONTROUGE,9714,92
2019-11-02,CHAUSSEE D'ANTIN (LA FAYETTE),11004,75
2019-11-02,CHAVILLE RIVE DROITE,1146,78
2019-11-02,CHAVILLE RIVE GAUCHE,848,78
2019-11-02,CHAVILLE-VELIZY,15,78
2019-11-02,CHELLES-GOURNAY,6937,77
2019-11-02,CHEMIN D'ANTONY,18,
2019-11-02,CHEMIN VERT,2291,75
2019-11-02,CHENAY-GAGNY,1374,93
2019-11-02,CHEVALERET,4734,75
2019-11-02,CHILLY-MAZARIN,230,91
2019-11-02,CHOISY-LE-ROI,8174,94
2019-11-02,CITE,1437,75
2019-11-02,CLAMART,1321,92
2019-11-02,CLICHY-LEVALLOIS,4602,92
2019-11-02,COIGNIERES,241,78
2019-11-02,COLOMBES,3445,92
2019-11-02,COLONEL FABIEN,6836,75
2019-11-02,COMBS-LA-VILLE-QUINCY,1674,77
2019-11-02,COMMERCE,4856,75
2019-11-02,COMPANS,11,77
2019-11-02,CONCORDE,6884,75
2019-11-02,CONFLANS-FIN-D'OISE,1300,78
2019-11-02,CONFLANS-SAINTE-HONORINE,2838,78
2019-11-02,CONVENTION,8358,75
2019-11-02,CORBEIL-ESSONNES,2488,91
2019-11-02,CORENTIN CARIOU,3655,75
2019-11-02,CORENTIN-CELTON,5425,92
2019-11-02,CORMEILLES-EN-PARISIS,1934,95
2019-11-02,CORVISART,3209,75
2019-11-02,COULOMMIERS,474,77
2019-11-02,COUR SAINT-EMILION,9144,75
2019-11-02,COURCELLES,2277,75
2019-11-02,COURONNES,5722,75
2019-11-02,CRECY-EN-BRIE-LA-CHAPELLE,54,77
2019-11-02,CRETEIL POMP,4741,94
2019-11-02,CRETEIL-L'ECHAT (HOPITAL MONDOR),2243,94
2019-11-02,CRETEIL-P. LAC,4401,94
2019-11-02,CRETEIL-PREFECTURE (HOTEL DE VILLE),10190,94
2019-11-02,CRETEIL-UNIVERSITE,5633,94
2019-11-02,CRIMEE,9365,75
2019-11-02,CROIX DE CHAVAUX (JACQUES DUCLOS),9592,93
2019-11-02,CROUY-SUR-OURCQ,67,77
2019-11-02,DAMMARTIN-JUILLY-SAINT-MARD,122,77
2019-11-02,DANUBE,846,75
2019-11-02,DAUMESNIL,8316,75
2019-11-02,DENFERT-ROCHEREAU,6599,75
2019-11-02,DEUIL-MONTMAGNY,1338,95
2019-11-02,DOMONT,1189,95
2019-11-02,DOURDAN,470,91
2019-11-02,DOURDAN-LA-FORET,10,91
2019-11-02,DRANCY,5045,93
2019-11-02,DUGNY COURNEUVE,394,93
2019-11-02,DUGOMMIER,4160,75
2019-11-02,DUPLEIX,4096,75
2019-11-02,DUROC,3783,75
2019-11-02,ECOLE MILITAIRE,4930,75
2019-11-02,ECOLE VETERINAIRE DE MAISONS-ALFORT,4964,94
2019-11-02,ECOUEN-EZANVILLE,814,95
2019-11-02,EDGAR QUINET,4119,75
2019-11-02,EGLISE D'AUTEUIL,194,75
2019-11-02,EGLISE DE PANTIN,5685,93
2019-11-02,EGLY,126,91
2019-11-02,EMERAINVILLE-PONTAULT-COMBAULT,1518,77
2019-11-02,ENGHIEN-LES-BAINS,4681,95
2019-11-02,EPINAY SUR ST11,1888,93
2019-11-02,EPINAY VIL T11,40,93
2019-11-02,EPINAY-SUR-ORGE,1618,91
2019-11-02,EPINAY-SUR-SEINE,1031,95
2019-11-02,EPINAY-VILLETANEUSE,4514,95
2019-11-02,EPLUCHES,39,95
2019-11-02,EPONE-MEZIERES,21,78
2019-11-02,ERAGNY-NEUVILLE,511,95
2019-11-02,ERMONT-EAUBONNE,4946,95
2019-11-02,ERMONT-HALTE,278,95
2019-11-02,ESBLY,641,77
2019-11-02,ESPLANADE DE LA DEFENSE,5540,92
2019-11-02,ESSONNES-ROBINSON,98,91
2019-11-02,ETAMPES,1433,91
2019-11-02,ETIENNE-MARCEL,5657,75
2019-11-02,ETRECHY,229,91
2019-11-02,EUROPE,1664,75
2019-11-02,EVRY,237,91
2019-11-02,EVRY-COURCOURONNES,6900,91
2019-11-02,EXELMANS,2726,75
2019-11-02,FAIDHERBE-CHALIGNY,4904,75
2019-11-02,FALGUIERE,1085,75
2019-11-02,FAREMOUTIERS-POMMEUSE,100,77
2019-11-02,FELIX FAURE,2340,75
2019-11-02,FILLES DU CALVAIRE,3061,75
2019-11-02,FONTAINE-LE-PORT,15,77
2019-11-02,FONTAINEBLEAU-AVON,1273,77
2019-11-02,FONTENAY-LE-FLEURY,686,78
2019-11-02,FORT D'AUBERVILLIERS,8084,93
2019-11-02,FR. POPULAIRE,5045,93
2019-11-02,FRANCONVILLE-LE-PLESSIS-BOUCHARD,1570,95
2019-11-02,FRANKLIN-D.ROOSEVELT,12063,75
2019-11-02,FRATERNELLE,27,94
2019-11-02,FREPILLON,133,95
2019-11-02,GABRIEL PERI-ASNIERES-GENNEVILLIERS,8232,92
2019-11-02,GAGNY,3223,93
2019-11-02,GAITE,3784,75
2019-11-02,GALLIENI (PARC DE BAGNOLET),10587,93
2019-11-02,GAMBETTA,11312,75
2019-11-02,GARCHES-MARNES-LA-COQUETTE,546,92
2019-11-02,GARE DE GENNEVILLIERS,462,95
2019-11-02,GARE DE L'EST,47530,75
2019-11-02,GARE DE LYON,22976,75
2019-11-02,GARE DU NORD,78233,75
2019-11-02,GARGENVILLE,189,95
2019-11-02,GARGES-SARCELLES,10521,95
2019-11-02,GARIBALDI,6034,93
2019-11-02,GAZERAN,13,78
2019-11-02,GEORGE V,4214,75
2019-11-02,GLACIERE,5723,75
2019-11-02,GONCOURT (HOPITAL SAINT-LOUIS),4580,75
2019-11-02,GOUSSAINVILLE,2636,95
2019-11-02,GRANDS BOULEVARDS (RUE MONTMARTRE),9391,75
2019-11-02,GRAVIGNY-BALIZY,122,91
2019-11-02,GRETZ-ARMAINVILLIERS,307,77
